id,source_files,source_lines,owner,claim_type,subtype,claim_text,expected_value,doc_says,code_says,vps_says,status,suggested_fix,notes
c-0122,docs/architecture/canonical/future-fabric-mapping.md,15,owned,concrete,naming_pattern,Honcho AI peer name follows the pattern paperclip-agent-<agent-id>,paperclip-agent-<agent-id>,,,,UNVERIFIABLE,,
c-0123,docs/architecture/canonical/future-fabric-mapping.md,15,owned,behavioral,shared_resource,Manager/worker bootstrap currently shares one home-local honcho.json,manager and worker share a single honcho.json in the company home,,,,UNVERIFIABLE,,
c-0124,docs/architecture/canonical/future-fabric-mapping.md,18,owned,behavioral,api_call,Paperclip issue state is finalized with an explicit PATCH containing status: done and a comment,PATCH with status=done and comment,,,,UNVERIFIABLE,,
c-0125,docs/architecture/canonical/future-fabric-mapping.md,24,owned,concrete,script_name,bootstrap_paperclip_hermes_company.py exists as the reusable deployable company block,bootstrap_paperclip_hermes_company.py,,,,UNVERIFIABLE,,
c-0126,docs/architecture/canonical/future-fabric-mapping.md,25,owned,concrete,script_name,prepare_paperclip_hermes_home.py exists as the repeatable local memory preparation script,prepare_paperclip_hermes_home.py,,,,UNVERIFIABLE,,
c-0127,docs/architecture/canonical/future-fabric-mapping.md,26,owned,behavioral,output_format,Bootstrap command emits a JSON summary output,JSON summary on stdout or to a file,,,,UNVERIFIABLE,,
c-0128,docs/architecture/canonical/future-fabric-mapping.md,28,owned,concrete,identifier,Paperclip issue IDs serve as the natural session key for per-task Honcho sessions,Paperclip issue ID,,,,UNVERIFIABLE,,
c-0129,docs/architecture/canonical/current-contract.md,8,owned,behavioral,runtime_path,Paperclip runs Hermes directly through per-company hermes_local,direct hermes_local invocation per company,,,,UNVERIFIABLE,,
c-0130,docs/architecture/canonical/current-contract.md,11,owned,concrete,env_var,Active runtime boundary is company-scoped HERMES_HOME,HERMES_HOME,,"./modules/hermes-agent/agent/prompt_builder.py:901:    """"""Load SOUL.md from HERMES_HOME and return its content, or None.
./modules/hermes-agent/agent/prompt_builder.py:911:        logger.debug(""Could not ensure HERMES_HOME before loading SOUL.md: %s"", e)
./modules/hermes-agent/agent/prompt_builder.p",HERMES_HOME not present in any env file,MATCH,,
c-0131,docs/architecture/canonical/current-contract.md,13,owned,concrete,path,Ambient outer Hermes state path referenced as /root/.hermes,/root/.hermes,,,,UNVERIFIABLE,,
c-0132,docs/architecture/canonical/current-contract.md,19,owned,behavioral,invariant,Honcho does not replace Hermes local state under HERMES_HOME (additive),honcho is additive to HERMES_HOME state,,,,UNVERIFIABLE,,
c-0133,docs/architecture/canonical/current-contract.md,20,owned,concrete,identifier,Honcho workspace key is the Paperclip companyId,companyId,,,,UNVERIFIABLE,,
c-0134,docs/architecture/canonical/current-contract.md,22,owned,concrete,identifier_format,Honcho AI peer for one-agent bootstrap is paperclip-agent-<agent-id>,paperclip-agent-<agent-id>,,,,UNVERIFIABLE,,
c-0135,docs/architecture/canonical/current-contract.md,24,owned,concrete,filename,Home-local file honcho.json is shared between manager and worker under HERMES_HOME,honcho.json,,,,UNVERIFIABLE,,
c-0136,docs/architecture/canonical/current-contract.md,25,owned,concrete,field_name,Honcho config exposes an aiPeer field set by agent-aware render,aiPeer,,,,UNVERIFIABLE,,
c-0137,docs/architecture/canonical/current-contract.md,31,owned,behavioral,topology,Manager and worker share the company-scoped HERMES_HOME,shared HERMES_HOME between manager and worker,,,,UNVERIFIABLE,,
c-0138,docs/architecture/canonical/current-contract.md,38,owned,behavioral,completion_semantics,Successful hermes_local process exit does not imply issue completion,process exit != issue completion,,,,UNVERIFIABLE,,
c-0139,docs/architecture/canonical/current-contract.md,39,owned,behavioral,http_method,Bounded assigned work ends with one run-scoped PATCH request,PATCH,,,,UNVERIFIABLE,,
c-0140,docs/architecture/canonical/current-contract.md,43,owned,concrete,json_field,Completion PATCH body includes status field with value 'done',{'status': 'done'},,,,UNVERIFIABLE,,
c-0141,docs/architecture/canonical/current-contract.md,44,owned,concrete,json_field,Completion PATCH body includes comment field prefixed with 'DONE: ',DONE: <completion summary>,,,,UNVERIFIABLE,,
c-0142,docs/architecture/canonical/current-contract.md,48,owned,concrete,http_header,Completion request carries Authorization: Bearer $PAPERCLIP_API_KEY,Authorization: Bearer $PAPERCLIP_API_KEY,,,,UNVERIFIABLE,,
c-0143,docs/architecture/canonical/current-contract.md,49,owned,concrete,http_header,Completion request carries X-Paperclip-Run-Id: $PAPERCLIP_RUN_ID,X-Paperclip-Run-Id: $PAPERCLIP_RUN_ID,,,,UNVERIFIABLE,,
c-0144,docs/architecture/canonical/current-contract.md,50,owned,concrete,field_name,Comment attribution uses a createdByRunId field,createdByRunId,,,,UNVERIFIABLE,,
c-0145,docs/architecture/canonical/current-contract.md,55,owned,concrete,file_existence,Sibling doc paperclip-hermes-local-contract.md is referenced,../paperclip-hermes-local-contract.md,"## Detailed References

- [Paperclip hermes_local contract](../paperclip-hermes-local-contract.md)
- [Company bootstrap](../company-bootstrap.md)
- [Honcho memory topology](../honcho-memory-topology.md)",,,MATCH,,
c-0146,docs/architecture/canonical/current-contract.md,56,owned,concrete,file_existence,Sibling doc company-bootstrap.md is referenced,../company-bootstrap.md,"
- [Paperclip hermes_local contract](../paperclip-hermes-local-contract.md)
- [Company bootstrap](../company-bootstrap.md)
- [Honcho memory topology](../honcho-memory-topology.md)
- [Reference node target](../reference-node-target.md)",,,MATCH,,
c-0147,docs/architecture/canonical/current-contract.md,57,owned,concrete,file_existence,Sibling doc honcho-memory-topology.md is referenced,../honcho-memory-topology.md,"- [Paperclip hermes_local contract](../paperclip-hermes-local-contract.md)
- [Company bootstrap](../company-bootstrap.md)
- [Honcho memory topology](../honcho-memory-topology.md)
- [Reference node target](../reference-node-target.md)",,,MATCH,,
c-0148,docs/architecture/canonical/current-contract.md,58,owned,concrete,file_existence,Sibling doc reference-node-target.md is referenced,../reference-node-target.md,"- [Company bootstrap](../company-bootstrap.md)
- [Honcho memory topology](../honcho-memory-topology.md)
- [Reference node target](../reference-node-target.md)",,,MATCH,,
c-0149,STATE.md,5,owned,concrete,container_count,"14 containers running, all healthy",14,,,18 containers running,UNVERIFIABLE,,
c-0150,STATE.md,6,owned,concrete,workflow_count,n8n has 7 workflows imported,7,,,,UNVERIFIABLE,,
c-0151,STATE.md,6,owned,concrete,webhook_count,n8n has 6 webhooks active,6,,,,UNVERIFIABLE,,
c-0152,STATE.md,6,owned,behavioral,bootstrap_behavior,n8n owner is auto-created during bootstrap,owner auto-created on first boot,,,,UNVERIFIABLE,,
c-0153,STATE.md,7,owned,concrete,credential_count,n8n has 2 credentials loaded (Postgres + MinIO),2,,,,UNVERIFIABLE,,
c-0154,STATE.md,7,owned,concrete,credential_names,n8n credentials loaded are Postgres and MinIO,"['Postgres', 'MinIO']",,,,UNVERIFIABLE,,
c-0155,STATE.md,8,owned,behavioral,bootstrap_behavior,Open WebUI admin is auto-created during bootstrap,admin auto-created on first boot,,,,UNVERIFIABLE,,
c-0156,STATE.md,8,owned,concrete,pipe_count,Open WebUI has 2 pipe functions active,2,,,,UNVERIFIABLE,,
c-0157,STATE.md,9,owned,concrete,pipe_name,Open WebUI pipe function 'prototype_n8n_pipe' is active,prototype_n8n_pipe,,,,UNVERIFIABLE,,
c-0158,STATE.md,9,owned,concrete,pipe_name,Open WebUI pipe function 'prototype_comfyui_pipe' is active,prototype_comfyui_pipe,,,,UNVERIFIABLE,,
c-0159,STATE.md,10,owned,concrete,company_name,Paperclip company 'orchestrator-ceo' is active,orchestrator-ceo,,,,UNVERIFIABLE,,
c-0160,STATE.md,11,owned,concrete,company_id,Paperclip orchestrator-ceo company id is 777dd298-833e-46c6-8a30-d01e0bd65d5c,777dd298-833e-46c6-8a30-d01e0bd65d5c,,,,UNVERIFIABLE,,
c-0161,STATE.md,11,owned,concrete,company_prefix,Paperclip orchestrator-ceo company prefix is ORC,ORC,,,,UNVERIFIABLE,,
c-0162,STATE.md,12,owned,behavioral,integration,Broker continuity plane confirmed end-to-end via webhook smoke,webhook smoke test passes end-to-end,,,,UNVERIFIABLE,,
c-0163,STATE.md,13,owned,concrete,runtime_mode,ComfyUI runs in CPU mode,CPU,,,,UNVERIFIABLE,,
c-0164,STATE.md,13,owned,concrete,node_count,ComfyUI has 568 node types,568,,,,UNVERIFIABLE,,
c-0165,STATE.md,13,owned,concrete,disk_available,ComfyUI reports 33GB available,33GB,,,,UNVERIFIABLE,,
c-0166,STATE.md,14,owned,behavioral,smoke_test,./bin/1215 smoke PASSES with exposure + canary + gate_shared_core,exit 0,,"[ok] exposure: no non-loopback binds
[ok] canary: canary absent from broker + langfuse
[FAIL] gate_shared_core: gate_shared_core failed:
      with self.open(mode='r', encoding=encoding, errors=errors) as f:
    File ""/usr/lib/python3.10/pathlib.py"", line 1119, in open
      return self._accessor.op",,UNVERIFIABLE,,
c-0167,STATE.md,18,owned,concrete,bind_address,All services on VPS bound to 127.0.0.1,127.0.0.1,,,,UNVERIFIABLE,,
c-0168,STATE.md,22,owned,concrete,port,n8n listens on port 5678 on the VPS,5678,,"./modules/local-ai-packaged/docker-compose.yml:30:    - WEBHOOK_URL=${N8N_HOSTNAME:+https://}${N8N_HOSTNAME:-http://localhost:5678}
./modules/local-ai-packaged/docker-compose.yml:91:      - 5678/tcp
./modules/local-ai-packaged/docker-compose.override.private.yml:12:      - 127.0.0.1:5678:5678
./modu",port 5678 bound by container 1215-prototype-local-n8n-1,MATCH,,
c-0169,STATE.md,23,owned,concrete,port,Open WebUI listens on port 8080 on the VPS,8080,,"./modules/local-ai-packaged/docker-compose.yml:80:      - 8080/tcp
./modules/local-ai-packaged/docker-compose.yml:328:      - 8080/tcp
./modules/local-ai-packaged/docker-compose.override.private.yml:8:      - 127.0.0.1:8080:8080
./modules/local-ai-packaged/docker-compose.override.private.yml:54:    ",port 8080 bound by container 1215-prototype-local-open-webui-1,MATCH,,
c-0170,STATE.md,24,owned,concrete,port,Langfuse listens on port 3000 on the VPS,3000,,"./modules/local-ai-packaged/docker-compose.yml:222:      - 3000/tcp
./modules/local-ai-packaged/docker-compose.override.private.yml:31:      - 127.0.0.1:3000:3000
./modules/n8n-mcp/deploy/quick-deploy-n8n.sh:141:    print_info ""n8n-mcp will be available at: http://localhost:3000""
./modules/n8n-mcp/d",port 3000 bound by container 1215-prototype-local-n8n-mcp-1,MATCH,,
c-0171,STATE.md,25,owned,concrete,port,Paperclip listens on port 3100 on the VPS,3100,,"./modules/paperclip/scripts/docker-onboard-smoke.sh:264:  -p ""$HOST_PORT:3100"" \
./modules/paperclip/scripts/docker-onboard-smoke.sh:266:  -e PORT=3100 \
./modules/paperclip/scripts/clean-onboard-ref.sh:49:export PAPERCLIP_PORT=""${PAPERCLIP_PORT:-3100}""
./modules/paperclip/scripts/smoke/openclaw-gat",port 3100 present in ss output,MATCH,,
c-0172,STATE.md,26,owned,concrete,ip_address,VPS IP address is 148.230.95.154,148.230.95.154,,,,UNVERIFIABLE,,
c-0173,STATE.md,26,owned,concrete,ssh_user,SSH access uses user 'root' on the VPS,root,,,,UNVERIFIABLE,,
c-0174,STATE.md,34,owned,concrete,path,Live env values stored at /opt/1215-vps/stack/prototype-local/.env,/opt/1215-vps/stack/prototype-local/.env,,,,UNVERIFIABLE,,
c-0175,STATE.md,34,owned,concrete,file_permissions,.env file at /opt/1215-vps/stack/prototype-local/.env is chmod 600,0600,,,,UNVERIFIABLE,,
c-0176,STATE.md,36,owned,concrete,env_var,.env file contains N8N_OWNER variable,N8N_OWNER,,,N8N_OWNER not present in any env file,MATCH,,
c-0177,STATE.md,36,owned,concrete,env_var,.env file contains OPEN_WEBUI_ADMIN variable,OPEN_WEBUI_ADMIN,,,OPEN_WEBUI_ADMIN not present in any env file,MATCH,,
c-0178,STATE.md,32,owned,concrete,script_name,init_env.py is a bootstrap script that auto-generates credentials,init_env.py,,,,UNVERIFIABLE,,
c-0179,STATE.md,40,owned,concrete,env_var,OPENROUTER_API_KEY is a required env var for hermes-zero install,OPENROUTER_API_KEY,,"./modules/paperclip/evals/promptfoo/promptfooconfig.yaml:14:# Requires OPENROUTER_API_KEY or individual provider keys.
./modules/honcho/tests/bench/coverage.py:1265:            env_key_name=""OPENROUTER_API_KEY"",
./modules/honcho/tests/bench/molecular.py:1091:            env_key_name=""OPENROUTER_API_",,MATCH,,
c-0180,STATE.md,40,owned,behavioral,dependency,Missing OPENROUTER_API_KEY blocks ./bin/1215 seed-hermes,seed-hermes fails without OPENROUTER_API_KEY,,,,UNVERIFIABLE,,
c-0181,STATE.md,41,owned,concrete,env_var,LANGFUSE_PUBLIC_KEY is a required env var,LANGFUSE_PUBLIC_KEY,,"./modules/honcho/src/telemetry/logging.py:55:    Conditionally apply the @observe decorator only when LANGFUSE_PUBLIC_KEY is present.
./modules/honcho/src/telemetry/logging.py:70:        if settings.LANGFUSE_PUBLIC_KEY:
./modules/honcho/src/config.py:641:    LANGFUSE_PUBLIC_KEY: str | None = None
./",,MATCH,,
c-0182,STATE.md,41,owned,concrete,env_var,LANGFUSE_SECRET_KEY is a required env var,LANGFUSE_SECRET_KEY,,"./modules/hermes-agent/agent/langfuse_probe.py:42:        and os.getenv(""LANGFUSE_SECRET_KEY"", """").strip()
./modules/hermes-agent/agent/langfuse_probe.py:236:    secret_key = os.getenv(""LANGFUSE_SECRET_KEY"", """").strip()
./modules/hermes-agent/tests/agent/test_langfuse_probe.py:14:        ""LANGFUSE_S",,MATCH,,
c-0183,STATE.md,43,owned,concrete,env_var,OPENAI_API_KEY is a required env var for OWU model responses,OPENAI_API_KEY,,"./modules/paperclip/scripts/smoke/openclaw-docker-ui.sh:94:if [[ -z ""${OPENAI_API_KEY:-}"" && -f ""$OPENCLAW_SECRETS_FILE"" ]]; then
./modules/paperclip/scripts/smoke/openclaw-docker-ui.sh:101:[[ -n ""${OPENAI_API_KEY:-}"" ]] || fail ""OPENAI_API_KEY is required (set env var or include it in $OPENCLAW_SEC",,MATCH,,
c-0184,STATE.md,43,owned,concrete,env_var,ANTHROPIC_API_KEY is a required env var for OWU model responses,ANTHROPIC_API_KEY,,"./modules/paperclip/docker/docker-compose.quickstart.yml:12:      ANTHROPIC_API_KEY: ""${ANTHROPIC_API_KEY:-}""
./modules/paperclip/docker/docker-compose.untrusted-review.yml:16:      ANTHROPIC_API_KEY: ""${ANTHROPIC_API_KEY:-}""
./modules/paperclip/.github/workflows/e2e.yml:17:      ANTHROPIC_API_KEY: ",,MATCH,,
c-0185,STATE.md,43,owned,concrete,env_var,GOOGLE_API_KEY is a required env var for OWU model responses,GOOGLE_API_KEY,,"./modules/hermes-agent/tests/agent/test_bedrock_integration.py:119:                     ""ANTHROPIC_TOKEN"", ""GOOGLE_API_KEY"", ""DEEPSEEK_API_KEY""]:
./modules/hermes-agent/tests/conftest.py:76:    ""GOOGLE_API_KEY"",
./modules/hermes-agent/tests/hermes_cli/test_arcee_provider.py:17:    ""GOOGLE_API_KEY"", ",,MATCH,,
c-0186,STATE.md,49,owned,concrete,service_name,hermes-gateway.service is a systemd user service,hermes-gateway.service,,,,UNVERIFIABLE,,
